id,login,password_hash,first_name,last_name,authority,email,phone_number,notes,organization_id,org_role,fourteen_plus,guardian_first_name,guardian_last_name,guardian_email,guardian_phone,school,grade_level,state_student_id,org_student_id,created_by,created_date,last_modified_by,last_modified_date
402,nrice,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Nicky,Rice,ROLE_STUDENT,Nicky.Rice@yahoo.com,(720) 070-0034,,3,null,1,Gordon,Rice,Gordon.Rice@yahoo.com,(303) 973-3608,East High School,TENTH,737274033,891484,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
403,tjohnson,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Thomas,Johnson,ROLE_STUDENT,Thomas.Johnson@yahoo.com,(303) 018-5250,,3,null,1,Rosa,Johnson,johnson7267@gmail.com,(720) 142-6652,Abraham Lincoln High School,NINTH,099895401,430866,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
404,kthompson,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Kristin,Thompson,ROLE_STUDENT,kthompson@icloud.com,(720) 821-9499,,3,null,1,Krista,Thompson,Krista.Thompson@gmail.com,(720) 298-1618,Florence Crittenton High School,NINTH,365056409,613175,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
405,ahoback,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Aleen,Hoback,ROLE_STUDENT,null,(303) 037-1185,,3,null,0,Laura,Hoback,lhoback@sbcglobal.net,(720) 177-5828,Kepner Beacon Middle School,SIXTH,950932751,725915,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
406,gspeiser,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Glady,Speiser,ROLE_STUDENT,Glady.Speiser@yahoo.com,(303) 810-9207,,3,null,1,Ernesto,Speiser,Ernesto.Speiser@yahoo.com,(720) 129-4461,Florence Crittenton High School,NINTH,150838616,317962,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
407,bsmith,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Bruce,Smith,ROLE_STUDENT,Bruce.Smith@aol.com,(303) 127-7928,,3,null,1,Mark,Smith,msmith@gmail.com,(720) 961-2348,Bruce Randolph High School,TENTH,686840612,030754,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
408,memerson,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Mary,Emerson,ROLE_STUDENT,Mary.Emerson@yahoo.com,(720) 641-2620,,3,null,1,Nicholas,Emerson,Nicholas.Emerson@yahoo.com,(303) 930-4433,East High School,ELEVENTH,472058245,518178,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
409,wriles,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,William,Riles,ROLE_STUDENT,null,(303) 214-7697,,3,null,0,Lon,Riles,riles3825@yahoo.com,(303) 419-7660,Kepner Beacon Middle School,EIGHTH,385705903,048242,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
410,dhaskins,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,David,Haskins,ROLE_STUDENT,null,(303) 812-3206,,3,null,0,Linda,Haskins,Linda.Haskins@outlook.com,(720) 395-9876,Skinner Middle School,SEVENTH,955262021,898498,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
411,rtorres390,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Rodney,Torres,ROLE_STUDENT,null,(720) 839-7512,,3,null,0,Sol,Torres,Sol.Torres@gmail.com,(720) 349-0074,Kepner Beacon Middle School,SEVENTH,821396096,298552,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
412,cwilson,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Cory,Wilson,ROLE_STUDENT,null,(720) 239-7243,,3,null,0,Patricia,Shepherd,pshepherd@gmail.com,(720) 231-0115,Skinner Middle School,SIXTH,983927295,791366,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
413,pmargeson,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Patricia,Margeson,ROLE_STUDENT,pmargeson@outlook.com,(303) 934-8335,,3,null,1,Laurence,Bowers,Laurence.Bowers@icloud.com,(720) 311-7493,East High School,TENTH,182905707,359133,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
414,jdavies,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Jung,Davies,ROLE_STUDENT,Jung.Davies@yahoo.com,(720) 056-2255,,3,null,1,Margret,Davies,Margret.Davies@icloud.com,(720) 793-1965,Abraham Lincoln High School,ELEVENTH,497118140,046911,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
415,lrodarte,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Linda,Rodarte,ROLE_STUDENT,lrodarte@yahoo.com,(303) 965-3992,,3,null,1,Edward,Rodarte,rodarte9971@gmail.com,(303) 456-7051,Compassion Road Academy,NINTH,984492237,309064,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
416,orolen,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Orlando,Rolen,ROLE_STUDENT,rolen4975@yahoo.com,(303) 440-4936,,3,null,1,Theresa,Rolen,trolen@yahoo.com,(720) 755-5120,Bruce Randolph High School,NINTH,806516554,374193,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
417,devans,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Dustin,Evans,ROLE_STUDENT,evans4793@sbcglobal.net,(720) 278-6665,,3,null,1,Kathy,Evans,Kathy.Evans@gmail.com,(720) 871-9840,Compassion Road Academy,TWELFTH,374208007,133325,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
418,rmcmillan,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Rita,Mcmillan,ROLE_STUDENT,Rita.Mcmillan@outlook.com,(303) 623-5814,,3,null,1,Kim,Mcmillan,kmcmillan@gmail.com,(303) 803-6503,Bruce Randolph High School,ELEVENTH,853850373,241238,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
419,charris,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Carlos,Harris,ROLE_STUDENT,charris@yahoo.com,(303) 022-6037,,3,null,1,Kenneth,Harris,Kenneth.Harris@icloud.com,(720) 850-6530,Emily Griffith High School,ELEVENTH,369711939,749153,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
420,ggreg,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Gary,Greg,ROLE_STUDENT,ggreg@outlook.com,(303) 621-9273,,3,null,1,Antonietta,Greg,greg8589@gmail.com,(720) 301-5346,East High School,TENTH,589851451,933291,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
421,rwillis,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Robert,Willis,ROLE_STUDENT,null,(303) 603-7339,,3,null,0,Jason,Willis,jwillis@gmail.com,(303) 363-9984,Kepner Beacon Middle School,EIGHTH,716330762,684299,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
422,ldaignault,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Lonnie,Daignault,ROLE_STUDENT,null,(720) 553-0991,,3,null,0,Natalie,Daignault,Natalie.Daignault@gmail.com,(720) 803-6156,Summit Academy Middle School,SIXTH,854081576,280047,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
423,tmcmillan,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Temple,Mcmillan,ROLE_STUDENT,Temple.Mcmillan@gmail.com,(720) 796-4308,,3,null,1,Dawn,Mcmillan,mcmillan2423@gmail.com,(303) 656-0118,Abraham Lincoln High School,ELEVENTH,950715546,145349,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
424,jashbaugh,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Jose,Ashbaugh,ROLE_STUDENT,null,(720) 732-3780,,3,null,0,Joy,Ashbaugh,jashbaugh@yahoo.com,(720) 057-7022,Bruce Randolph Middle School,SIXTH,412160211,365659,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
425,asmith,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Adrian,Smith,ROLE_STUDENT,Adrian.Smith@outlook.com,(303) 737-0617,,3,null,1,Kimberly,Smith,Kimberly.Smith@outlook.com,(303) 167-8523,Bruce Randolph High School,TWELFTH,017451482,513116,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
426,nduffy,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Nathan,Duffy,ROLE_STUDENT,null,(720) 444-1135,,3,null,0,Jonathan,Duffy,jduffy@sbcglobal.net,(720) 218-8106,Bruce Randolph Middle School,SEVENTH,107109977,058203,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
427,jhuggins,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Jonathan,Huggins,ROLE_STUDENT,jhuggins@yahoo.com,(720) 940-4941,,3,null,1,Mary,Huggins,mhuggins@yahoo.com,(720) 938-7451,Compassion Road Academy,TWELFTH,598914810,394462,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
428,ldalley,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Leslie,Dalley,ROLE_STUDENT,Leslie.Dalley@aol.com,(303) 378-7846,,3,null,1,Lena,Dalley,Lena.Dalley@aol.com,(303) 941-5129,Dr. Martin Luther King Jr. Early College High School,ELEVENTH,091715931,409299,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
429,deisenbeis,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Diane,Eisenbeis,ROLE_STUDENT,deisenbeis@icloud.com,(303) 478-4852,,3,null,1,Gary,Eisenbeis,eisenbeis8559@gmail.com,(303) 425-2806,Abraham Lincoln High School,NINTH,115096321,471454,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
430,cbaker,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Clair,Baker,ROLE_STUDENT,Clair.Baker@gmail.com,(303) 634-2167,,3,null,1,Monty,Baker,baker1187@gmail.com,(303) 989-4121,Abraham Lincoln High School,NINTH,800499718,054525,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
431,cgagne,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Christine,Gagne,ROLE_STUDENT,null,(303) 006-2052,,3,null,0,Leland,Gagne,Leland.Gagne@gmail.com,(720) 554-8857,Bruce Randolph Middle School,SEVENTH,068611225,695205,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
432,krollie,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Kurtis,Rollie,ROLE_STUDENT,rollie1554@gmail.com,(720) 081-4314,,3,null,1,Janice,Rollie,rollie6491@gmail.com,(720) 312-9076,Florence Crittenton High School,NINTH,656511918,139496,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
433,nlandingham,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Noel,Landingham,ROLE_STUDENT,Noel.Landingham@yahoo.com,(303) 664-6908,,3,null,1,William,Landingham,William.Landingham@gmail.com,(720) 975-8144,John F. Kennedy High School,TWELFTH,088577099,609298,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
434,wgriffin,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Williemae,Griffin,ROLE_STUDENT,null,(720) 893-8571,,3,null,0,Linda,Griffin,Linda.Griffin@gmail.com,(720) 011-0341,Wyatt Academy Middle School,SEVENTH,418541809,437864,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
435,emcadam,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Edmund,Mcadam,ROLE_STUDENT,null,(303) 418-9431,,3,null,0,Barbara,Mcadam,Barbara.Mcadam@yahoo.com,(303) 643-9134,Vista Academy Middle School,EIGHTH,100458455,649871,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
436,fbailey,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Fred,Bailey,ROLE_STUDENT,Fred.Bailey@aol.com,(720) 886-3083,,3,null,1,Donald,Bailey,dbailey@icloud.com,(303) 270-9754,East High School,ELEVENTH,477705191,687000,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
437,shart,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Shawna,Hart,ROLE_STUDENT,Shawna.Hart@gmail.com,(303) 348-5801,,3,null,1,Virginia,Hart,Virginia.Hart@gmail.com,(720) 686-7091,Abraham Lincoln High School,TENTH,348515664,205582,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
438,mjohnson,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Melissa,Johnson,ROLE_STUDENT,Melissa.Johnson@gmail.com,(720) 801-8828,,3,null,1,Arnold,Johnson,Arnold.Johnson@yahoo.com,(720) 000-1504,Dr. Martin Luther King Jr. Early College High School,TENTH,014619295,989933,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
439,fgreen,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Franklin,Green,ROLE_STUDENT,null,(303) 945-4347,,3,null,0,Gertrude,Green,Gertrude.Green@yahoo.com,(720) 593-2051,Kepner Beacon Middle School,EIGHTH,789388858,794000,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
440,dchestnut,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Donald,Chestnut,ROLE_STUDENT,Donald.Chestnut@yahoo.com,(303) 354-6499,,3,null,1,Jennifer,Chestnut,Jennifer.Chestnut@icloud.com,(303) 284-4739,East High School,ELEVENTH,886744991,971076,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
441,imontoya,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Ida,Montoya,ROLE_STUDENT,montoya625@aol.com,(303) 486-8403,,3,null,1,Ricardo,Sherrill,Ricardo.Sherrill@aol.com,(303) 268-5674,North High School,ELEVENTH,465746507,239223,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
442,evickery,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Eileen,Vickery,ROLE_STUDENT,null,(720) 797-9871,,3,null,0,Jonathan,Vickery,jvickery@gmail.com,(720) 740-5099,Bruce Randolph Middle School,SIXTH,764698765,074066,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
443,rhill,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Ronald,Hill,ROLE_STUDENT,null,(303) 845-4063,,3,null,0,Donald,Hill,Donald.Hill@outlook.com,(720) 353-4756,Morey Middle School,SIXTH,689438126,775116,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
444,mlewis,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Michael,Lewis,ROLE_STUDENT,null,(720) 993-2452,,3,null,0,Lloyd,Lewis,llewis@yahoo.com,(720) 384-5768,Bruce Randolph Middle School,SEVENTH,015090075,605701,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
445,blafaso,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Billy,Lafaso,ROLE_STUDENT,blafaso@icloud.com,(720) 051-8030,,3,null,1,Doris,Lafaso,dlafaso@gmail.com,(720) 171-6129,George Washington High School,NINTH,827202242,956533,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
446,hramie,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Herman,Ramie,ROLE_STUDENT,null,(303) 781-1782,,3,null,0,Patricia,Ramie,Patricia.Ramie@icloud.com,(303) 888-9613,Skinner Middle School,SIXTH,287595709,427377,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
447,dlowe,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Dennis,Lowe,ROLE_STUDENT,null,(720) 310-3770,,3,null,0,Ronald,Lowe,Ronald.Lowe@gmail.com,(720) 158-1966,"Dr. Martin Luther King, Jr. Early College Middle School",EIGHTH,104636041,352766,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
448,lrose,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Lasandra,Rose,ROLE_STUDENT,rose5890@outlook.com,(303) 506-3599,,3,null,1,David,Rose,David.Rose@yahoo.com,(303) 739-1421,Bruce Randolph High School,ELEVENTH,919772664,033886,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
449,nwilburn,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Nicole,Wilburn,ROLE_STUDENT,Nicole.Wilburn@gmail.com,(303) 903-2970,,3,null,1,Monica,Wilburn,mwilburn@gmail.com,(720) 498-7474,East High School,ELEVENTH,222905536,713063,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
450,anarvaez,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Angela,Narvaez,ROLE_STUDENT,narvaez1093@yahoo.com,(720) 534-3577,,3,null,1,Peter,Narvaez,narvaez152@yahoo.com,(720) 743-0272,Abraham Lincoln High School,TENTH,492335981,291579,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
451,mpearson,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Mike,Pearson,ROLE_STUDENT,Mike.Pearson@icloud.com,(720) 336-0301,,3,null,1,George,Pearson,gpearson@gmail.com,(303) 540-9988,Bruce Randolph High School,TWELFTH,026806305,948364,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
452,varrant,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Vera,Arrant,ROLE_STUDENT,null,(720) 941-2465,,3,null,0,Kim,Arrant,karrant@yahoo.com,(720) 393-9494,Byers Middle School,EIGHTH,886633493,358936,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
453,klaureano,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Kenny,Laureano,ROLE_STUDENT,null,(720) 106-9713,,3,null,0,Adam,Laureano,alaureano@aol.com,(303) 795-0198,Wyatt Academy Middle School,SEVENTH,064257254,563996,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
454,alederer,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Anthony,Lederer,ROLE_STUDENT,null,(720) 760-3916,,3,null,0,James,Lederer,James.Lederer@gmail.com,(720) 002-8443,Wyatt Academy Middle School,EIGHTH,677235765,449372,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
455,cburdick,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Caleb,Burdick,ROLE_STUDENT,null,(720) 296-3211,,3,null,0,David,Burdick,David.Burdick@outlook.com,(720) 570-1726,Kepner Beacon Middle School,SEVENTH,280010511,497382,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
456,sjohnson,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Shannon,Johnson,ROLE_STUDENT,null,(303) 070-6097,,3,null,0,Lori,Johnson,Lori.Johnson@gmail.com,(303) 177-1939,Vista Academy Middle School,SIXTH,742475073,226334,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
457,charry,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Catherine,Harry,ROLE_STUDENT,Catherine.Harry@yahoo.com,(303) 456-1456,,3,null,1,Albert,Harry,Albert.Harry@gmail.com,(720) 901-9382,Florence Crittenton High School,ELEVENTH,921866427,088602,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
458,vrivera,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Vernon,Rivera,ROLE_STUDENT,null,(303) 980-3776,,3,null,0,Elsy,Rivera,Elsy.Rivera@aol.com,(720) 495-5331,"Dr. Martin Luther King, Jr. Early College Middle School",SEVENTH,599628605,706248,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
459,jlopez,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Jessie,Lopez,ROLE_STUDENT,null,(720) 690-3044,,3,null,0,Carolyn,Lopez,Carolyn.Lopez@yahoo.com,(720) 752-5795,Vista Academy Middle School,EIGHTH,971498027,754446,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
460,fblanks,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Felipe,Blanks,ROLE_STUDENT,blanks6019@yahoo.com,(720) 045-9306,,3,null,1,Majorie,Blanks,mblanks@outlook.com,(303) 314-9850,East High School,ELEVENTH,795690435,774845,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
461,rlee,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Robert,Lee,ROLE_STUDENT,lee7475@gmail.com,(303) 883-0314,,3,null,1,Kristin,Lee,Kristin.Lee@gmail.com,(720) 198-8852,Compassion Road Academy,NINTH,921658239,266294,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
462,acortez,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Amy,Cortez,ROLE_STUDENT,null,(303) 245-4877,,3,null,0,Angelia,Cortez,cortez9723@sbcglobal.net,(720) 939-0498,Summit Academy Middle School,EIGHTH,695012900,613727,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
463,rluis,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Richard,Luis,ROLE_STUDENT,Richard.Luis@icloud.com,(303) 572-5084,,3,null,1,Donna,Luis,Donna.Luis@yahoo.com,(303) 244-3302,Compassion Road Academy,ELEVENTH,648489312,330041,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
464,mperez,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Mary,Perez,ROLE_STUDENT,null,(303) 406-9483,,3,null,0,Delbert,Perez,dperez@yahoo.com,(303) 542-4716,Merrill Middle School,EIGHTH,561247006,030656,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
465,jtanner,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Judy,Tanner,ROLE_STUDENT,null,(720) 362-0978,,3,null,0,Linda,Tanner,Linda.Tanner@yahoo.com,(720) 670-1961,Kepner Beacon Middle School,SIXTH,975736600,397914,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
466,naselage,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Norman,Aselage,ROLE_STUDENT,Norman.Aselage@gmail.com,(720) 231-9389,,3,null,1,Patrick,Aselage,paselage@gmail.com,(720) 174-4724,Compassion Road Academy,ELEVENTH,403237595,454808,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
467,rrobbins,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Roy,Robbins,ROLE_STUDENT,Roy.Robbins@gmail.com,(303) 454-2368,,3,null,1,Earl,Robbins,erobbins@gmail.com,(303) 656-1366,Dr. Martin Luther King Jr. Early College High School,TENTH,604674758,665793,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
468,jclevenger,$2a$10$gSAhZrxMllrbgj/kkK9UceBPpChGWJA7SYIb1Mqo.n5aNLq1/oRrC,Jackie,Clevenger,ROLE_STUDENT,null,(720) 968-2931,,3,null,0,Norman,Hicks,nhicks@gmail.com,(720) 535-3122,Morey Middle School,SIXTH,850672112,139677,SYSTEM,2017-09-01T12:00:00,SYSTEM,2017-09-01T12:00:00
